KASHIF|2026-08-31|ITEM|pid=150|Chicken Malai Garlic Mayo Roll|qty=1.00|net=420.00
KASHIF|2026-08-31|ITEM|pid=100|Vegetable Rice (Steak Side)|qty=1.00|net=400.00
KASHIF|2026-08-31|ITEM|pid=152|Chicken Reshmi Kebab Chatni Roll|qty=1.00|net=380.00
KASHIF|2026-08-31|ITEM|pid=176|Soft Drink (500 ml)|qty=2.00|net=280.00
KASHIF|2026-08-31|ITEM|pid=185|Garlic Fried|qty=2.00|net=200.00
KASHIF|2026-08-31|ITEM|pid=182|Fresh Salad|qty=1.00|net=200.00
KASHIF|2026-08-31|ITEM|pid=184|Butter|qty=1.00|net=200.00
KASHIF|2026-08-31|ITEM|pid=131|Parhata Small|qty=2.00|net=160.00
KASHIF|2026-08-31|ITEM|pid=173|Soft Drink Sting (Can)|qty=1.00|net=160.00
KASHIF|2026-08-31|ITEM|pid=186|Cheese|qty=1.00|net=100.00
KASHIF|2026-08-31|ITEM|pid=191|Extra Sauce|qty=1.00|net=100.00
KASHIF|2026-08-31|ITEM|pid=188|Dinner Roll|qty=1.00|net=80.00
KASHIF|2026-08-31|WAITER|Unassigned|net=0.00
KASHIF|2026-08-31|WAITER|Default Waiter|net=0.00
KASHIF|2026-08-31|ORDERTYPE|Takeaway|net=0.00
KASHIF|2026-08-31|ORDERTYPE|Dine In|net=0.00
KASHIF|2026-08-31|ORDERTYPE|Quick Sale|net=0.00
KASHIF|2026-08-31|ORDERTYPE|Delivery|net=0.00
KASHIF|2026-08-31|CANCEL|total_events|19.00
KASHIF|2026-08-31|CANCEL|total_qty|22.00
KASHIF|2026-08-31|CASHBANK|shifts|5.00
KASHIF|2026-08-31|CASHBANK|opening_cash|0.00
KASHIF|2026-08-31|CASHBANK|expected_cash|392635.00
KASHIF|2026-08-31|CASHBANK|counted_cash|106715.00
KASHIF|2026-08-31|CASHBANK|cash_variance|-285920.00
KASHIF|2026-08-31|CASHBANK|refunds|5630.00
KASHIF|2026-08-31|CASHBANK|cash|397715.00
KASHIF|2026-08-31|CASHBANK|card|59465.00
KASHIF|2026-08-31|CASHBANK|bank_transfer|11570.00
KASHIF|2026-08-31|CASHBANK|amount|11570.00
KASHIF|2026-08-31|CASHBANK|rows|5.00
KASHIF|2026-08-31|CASHBANK|amount|397715.00
KASHIF|2026-08-31|CASHBANK|rows|251.00
KASHIF|2026-08-31|CASHBANK|amount|5080.00
KASHIF|2026-08-31|CASHBANK|rows|5.00
KASHIF|2026-08-31|CASHBANK|amount|59465.00
KASHIF|2026-08-31|CASHBANK|rows|29.00
KASHIF|2026-08-31|CASHBANK|cash_in|397715.00
KASHIF|2026-08-31|CASHBANK|cash_out|5080.00
KASHIF|2026-08-31|CASHBANK|net_cash_movement|392635.00
KASHIF|2026-08-31|CASHBANK|bank_in|11570.00
KASHIF|2026-08-31|CASHBANK|bank_out|0.00
KASHIF|2026-08-31|CASHBANK|net_bank_movement|11570.00
KASHIF|2026-08-31|CASHBANK|expected_cash_formula|392085.00
KASHIF|2026-08-31|DETAILS|rows|697
KASHIF|2026-08-31|DETAILS|qty|939.00
KASHIF|2026-08-31|DETAILS|net|465450.00
KHATRI|2026-08-30|OVERVIEW|net_sales|457308.00
KHATRI|2026-08-30|OVERVIEW|sold_qty|1246.00
KHATRI|2026-08-30|OVERVIEW|returns_amount|9330.00
KHATRI|2026-08-30|OVERVIEW|returned_qty|15.00
KHATRI|2026-08-30|CATEGORY|Singaporean Rice|qty=53.00|net=31550.00
KHATRI|2026-08-30|CATEGORY|Desserts|qty=118.00|net=23060.00
KHATRI|2026-08-30|CATEGORY|Beverages|qty=262.00|net=25220.00
KHATRI|2026-08-30|CATEGORY|Extras|qty=115.00|net=7950.00
KHATRI|2026-08-30|CATEGORY|Beef Khatri Biryani|qty=311.00|net=189700.00
KHATRI|2026-08-30|CATEGORY|Beef Changezi Pulao|qty=235.00|net=125000.00
KHATRI|2026-08-30|CATEGORY|Chicken Biryani|qty=137.00|net=47420.00
KHATRI|2026-08-30|ITEM|pid=1|Beef Khatri Biryani (1/2 kg)|qty=205.00|net=92250.00
KHATRI|2026-08-30|ITEM|pid=9|Beef Changezi Pulao (1/2 kg)|qty=182.00|net=81900.00
KHATRI|2026-08-30|ITEM|pid=13|Chicken Biryani (1/2 kg)|qty=99.00|net=32670.00
KHATRI|2026-08-30|ITEM|pid=2|Beef Khatri Biryani (1 kg)|qty=35.00|net=31500.00
KHATRI|2026-08-30|ITEM|pid=4|Beef Khatri Biryani Special (1 kg)|qty=25.00|net=30000.00
KHATRI|2026-08-30|ITEM|pid=10|Beef Changezi Pulao (1 kg)|qty=33.00|net=29700.00
KHATRI|2026-08-30|ITEM|pid=17|Singaporean Rice (Small)|qty=51.00|net=28050.00
KHATRI|2026-08-30|ITEM|pid=8|Matka Biryani Beef|qty=4.00|net=16000.00
KHATRI|2026-08-30|ITEM|pid=33|Cola Next 300 ml|qty=156.00|net=14040.00
KHATRI|2026-08-30|ITEM|pid=14|Chicken Biryani (1 kg)|qty=14.00|net=9100.00
KHATRI|2026-08-30|ITEM|pid=40|Beef Changezi Pulao Special (1 kg)|qty=7.00|net=8400.00
KHATRI|2026-08-30|ITEM|pid=39|Raita|qty=112.00|net=7840.00
KHATRI|2026-08-30|ITEM|pid=28|Mango Delight (Cup)|qty=60.00|net=7800.00
KHATRI|2026-08-30|ITEM|pid=3|Beef Khatri Biryani Special (1/2 kg)|qty=12.00|net=7200.00
KHATRI|2026-08-30|ITEM|pid=5|Saadi Khatri Biryani (1/2 kg)|qty=26.00|net=6500.00
KHATRI|2026-08-30|ITEM|pid=29|Mango Delight (Half)|qty=8.00|net=5200.00
KHATRI|2026-08-30|ITEM|pid=25|Cream Cocktail (Cup)|qty=43.00|net=5160.00
KHATRI|2026-08-30|ITEM|pid=45|Beef Biryani Matka (1.5 kg)|qty=1.00|net=4750.00
KHATRI|2026-08-30|ITEM|pid=26|Cream Cocktail (Half Pack)|qty=6.00|net=3600.00
KHATRI|2026-08-30|ITEM|pid=43|Saadi Chicken Biryani (1/2 kg)|qty=16.00|net=3200.00
KHATRI|2026-08-30|ITEM|pid=11|Beef Changezi Pulao Special (1/2 kg)|qty=5.00|net=3000.00
KHATRI|2026-08-30|ITEM|pid=19|Singaporean Rice Family Pack (Small)|qty=1.00|net=2500.00
KHATRI|2026-08-30|ITEM|pid=31|Mineral Water (Small)|qty=40.00|net=2400.00
KHATRI|2026-08-30|ITEM|pid=32|Mineral Water (Large)|qty=20.00|net=2400.00
KHATRI|2026-08-30|ITEM|pid=44|Saadi Chicken Biryani (1 kg)|qty=5.00|net=2000.00
KHATRI|2026-08-30|ITEM|pid=12|Saada Beef Changezi Pulao (1/2 kg)|qty=8.00|net=2000.00
KHATRI|2026-08-30|ITEM|pid=35|Cola Next 1.5 Ltr|qty=10.00|net=1800.00
KHATRI|2026-08-30|ITEM|pid=6|Saadi Khatri Biryani (1 kg)|qty=3.00|net=1500.00
KHATRI|2026-08-30|ITEM|pid=37|1 Ltr Coldrink|qty=9.00|net=1440.00
KHATRI|2026-08-30|ITEM|pid=34|Cola Next 500 ml|qty=13.00|net=1430.00
KHATRI|2026-08-30|ITEM|pid=30|Mango Delight (Full)|qty=1.00|net=1300.00
KHATRI|2026-08-30|ITEM|pid=18|Singaporean Rice (Large)|qty=1.00|net=1000.00
KHATRI|2026-08-30|ITEM|pid=38|Pakola 300 ml|qty=11.00|net=990.00
KHATRI|2026-08-30|ITEM|pid=36|Coldrink Jumbo|qty=3.00|net=720.00
KHATRI|2026-08-30|ITEM|pid=16|Chicken Extra Piece|qty=3.00|net=450.00
KHATRI|2026-08-30|ITEM|pid=41|750 ML Box|qty=2.00|net=60.00
KHATRI|2026-08-30|ITEM|pid=42|1500 ML Box|qty=1.00|net=50.00
KHATRI|2026-08-30|WAITER|Unassigned|net=0.00
KHATRI|2026-08-30|WAITER|Hamza|net=0.00
KHATRI|2026-08-30|WAITER|Ali|net=0.00
KHATRI|2026-08-30|WAITER|Ali Hasan|net=0.00
KHATRI|2026-08-30|WAITER|Shahzad|net=0.00
KHATRI|2026-08-30|ORDERTYPE|Dine In|net=0.00
KHATRI|2026-08-30|ORDERTYPE|Takeaway|net=0.00
KHATRI|2026-08-30|ORDERTYPE|Delivery|net=0.00
KHATRI|2026-08-30|ORDERTYPE|Quick Sale|net=0.00
KHATRI|2026-08-30|CANCEL|total_events|37.00
KHATRI|2026-08-30|CANCEL|total_qty|42.00
KHATRI|2026-08-30|CASHBANK|shifts|3.00
KHATRI|2026-08-30|CASHBANK|opening_cash|0.00
KHATRI|2026-08-30|CASHBANK|expected_cash|455978.00
KHATRI|2026-08-30|CASHBANK|counted_cash|233688.00
KHATRI|2026-08-30|CASHBANK|cash_variance|-222290.00
KHATRI|2026-08-30|CASHBANK|refunds|9330.00
KHATRI|2026-08-30|CASHBANK|cash|461478.00
KHATRI|2026-08-30|CASHBANK|bank_transfer|5160.00
KHATRI|2026-08-30|CASHBANK|amount|461478.00
KHATRI|2026-08-30|CASHBANK|rows|390.00
KHATRI|2026-08-30|CASHBANK|amount|5500.00
KHATRI|2026-08-30|CASHBANK|rows|4.00
KHATRI|2026-08-30|CASHBANK|amount|5160.00
KHATRI|2026-08-30|CASHBANK|rows|4.00
KHATRI|2026-08-30|CASHBANK|amount|3830.00
KHATRI|2026-08-30|CASHBANK|rows|3.00
KHATRI|2026-08-30|CASHBANK|cash_in|461478.00
KHATRI|2026-08-30|CASHBANK|cash_out|5500.00
KHATRI|2026-08-30|CASHBANK|net_cash_movement|455978.00
KHATRI|2026-08-30|CASHBANK|bank_in|5160.00
KHATRI|2026-08-30|CASHBANK|bank_out|3830.00
KHATRI|2026-08-30|CASHBANK|net_bank_movement|1330.00
KHATRI|2026-08-30|CASHBANK|expected_cash_formula|452148.00
KHATRI|2026-08-30|DETAILS|rows|872
KHATRI|2026-08-30|DETAILS|qty|1246.00
KHATRI|2026-08-30|DETAILS|net|458280.00
KHATRI|2026-08-31|OVERVIEW|net_sales|296124.00
KHATRI|2026-08-31|OVERVIEW|sold_qty|851.00
KHATRI|2026-08-31|OVERVIEW|returns_amount|90.00
KHATRI|2026-08-31|OVERVIEW|returned_qty|2.00
KHATRI|2026-08-31|CATEGORY|Singaporean Rice|qty=27.00|net=15330.00
KHATRI|2026-08-31|CATEGORY|Desserts|qty=69.00|net=11530.00
KHATRI|2026-08-31|CATEGORY|Beverages|qty=196.00|net=18630.00
KHATRI|2026-08-31|CATEGORY|Extras|qty=76.00|net=5260.00
KHATRI|2026-08-31|CATEGORY|Beef Khatri Biryani|qty=248.00|net=132500.00
KHATRI|2026-08-31|CATEGORY|Beef Changezi Pulao|qty=164.00|net=84250.00
KHATRI|2026-08-31|CATEGORY|Chicken Biryani|qty=69.00|net=23740.00
KHATRI|2026-08-31|ITEM|pid=1|Beef Khatri Biryani (1/2 kg)|qty=191.00|net=85950.00
KHATRI|2026-08-31|ITEM|pid=9|Beef Changezi Pulao (1/2 kg)|qty=126.00|net=56700.00
KHATRI|2026-08-31|ITEM|pid=2|Beef Khatri Biryani (1 kg)|qty=26.00|net=23400.00
KHATRI|2026-08-31|ITEM|pid=13|Chicken Biryani (1/2 kg)|qty=48.00|net=15840.00
KHATRI|2026-08-31|ITEM|pid=17|Singaporean Rice (Small)|qty=24.00|net=13200.00
KHATRI|2026-08-31|ITEM|pid=10|Beef Changezi Pulao (1 kg)|qty=13.00|net=11700.00
KHATRI|2026-08-31|ITEM|pid=33|Cola Next 300 ml|qty=110.00|net=9900.00
KHATRI|2026-08-31|ITEM|pid=40|Beef Changezi Pulao Special (1 kg)|qty=8.00|net=9600.00
KHATRI|2026-08-31|ITEM|pid=3|Beef Khatri Biryani Special (1/2 kg)|qty=15.00|net=9000.00
KHATRI|2026-08-31|ITEM|pid=39|Raita|qty=74.00|net=5180.00
KHATRI|2026-08-31|ITEM|pid=45|Beef Biryani Matka (1.5 kg)|qty=1.00|net=4750.00
KHATRI|2026-08-31|ITEM|pid=28|Mango Delight (Cup)|qty=32.00|net=4160.00
KHATRI|2026-08-31|ITEM|pid=8|Matka Biryani Beef|qty=1.00|net=4000.00
KHATRI|2026-08-31|ITEM|pid=25|Cream Cocktail (Cup)|qty=31.00|net=3720.00
KHATRI|2026-08-31|ITEM|pid=14|Chicken Biryani (1 kg)|qty=5.00|net=3250.00
KHATRI|2026-08-31|ITEM|pid=26|Cream Cocktail (Half Pack)|qty=5.00|net=3000.00
KHATRI|2026-08-31|ITEM|pid=5|Saadi Khatri Biryani (1/2 kg)|qty=12.00|net=3000.00
KHATRI|2026-08-31|ITEM|pid=11|Beef Changezi Pulao Special (1/2 kg)|qty=5.00|net=3000.00
KHATRI|2026-08-31|ITEM|pid=12|Saada Beef Changezi Pulao (1/2 kg)|qty=11.00|net=2750.00
KHATRI|2026-08-31|ITEM|pid=4|Beef Khatri Biryani Special (1 kg)|qty=2.00|net=2400.00
KHATRI|2026-08-31|ITEM|pid=31|Mineral Water (Small)|qty=37.00|net=2220.00
KHATRI|2026-08-31|ITEM|pid=43|Saadi Chicken Biryani (1/2 kg)|qty=11.00|net=2200.00
KHATRI|2026-08-31|ITEM|pid=18|Singaporean Rice (Large)|qty=2.00|net=2000.00
KHATRI|2026-08-31|ITEM|pid=35|Cola Next 1.5 Ltr|qty=9.00|net=1620.00
KHATRI|2026-08-31|ITEM|pid=15|Chicken Biryani Family Pack|qty=1.00|net=1600.00
KHATRI|2026-08-31|ITEM|pid=34|Cola Next 500 ml|qty=14.00|net=1540.00
KHATRI|2026-08-31|ITEM|pid=37|1 Ltr Coldrink|qty=8.00|net=1280.00
KHATRI|2026-08-31|ITEM|pid=32|Mineral Water (Large)|qty=10.00|net=1200.00
KHATRI|2026-08-31|ITEM|pid=29|Mango Delight (Half)|qty=1.00|net=650.00
KHATRI|2026-08-31|ITEM|pid=38|Pakola 300 ml|qty=7.00|net=630.00
KHATRI|2026-08-31|ITEM|pid=46|Saada Beef Changezi Pulao (1 kg)|qty=1.00|net=500.00
KHATRI|2026-08-31|ITEM|pid=16|Chicken Extra Piece|qty=3.00|net=450.00
KHATRI|2026-08-31|ITEM|pid=44|Saadi Chicken Biryani (1 kg)|qty=1.00|net=400.00
KHATRI|2026-08-31|ITEM|pid=36|Coldrink Jumbo|qty=1.00|net=240.00
KHATRI|2026-08-31|ITEM|pid=21|Extra Sauce|qty=1.00|net=130.00
KHATRI|2026-08-31|ITEM|pid=42|1500 ML Box|qty=1.00|net=50.00
KHATRI|2026-08-31|ITEM|pid=41|750 ML Box|qty=1.00|net=30.00
KHATRI|2026-08-31|WAITER|Unassigned|net=0.00
KHATRI|2026-08-31|WAITER|Hamza|net=0.00
KHATRI|2026-08-31|WAITER|Ali|net=0.00
KHATRI|2026-08-31|WAITER|Ali Hasan|net=0.00
KHATRI|2026-08-31|WAITER|Shahzad|net=0.00
KHATRI|2026-08-31|ORDERTYPE|Takeaway|net=0.00
KHATRI|2026-08-31|ORDERTYPE|Delivery|net=0.00
KHATRI|2026-08-31|ORDERTYPE|Dine In|net=0.00
KHATRI|2026-08-31|ORDERTYPE|Quick Sale|net=0.00
KHATRI|2026-08-31|CANCEL|total_events|22.00
KHATRI|2026-08-31|CANCEL|total_qty|24.00
KHATRI|2026-08-31|CASHBANK|shifts|3.00
KHATRI|2026-08-31|CASHBANK|opening_cash|0.00
KHATRI|2026-08-31|CASHBANK|expected_cash|296124.00
KHATRI|2026-08-31|CASHBANK|counted_cash|135864.00
KHATRI|2026-08-31|CASHBANK|cash_variance|-160260.00
KHATRI|2026-08-31|CASHBANK|refunds|90.00
KHATRI|2026-08-31|CASHBANK|cash|296214.00
KHATRI|2026-08-31|CASHBANK|amount|296214.00
KHATRI|2026-08-31|CASHBANK|rows|319.00
KHATRI|2026-08-31|CASHBANK|amount|90.00
KHATRI|2026-08-31|CASHBANK|rows|2.00
KHATRI|2026-08-31|CASHBANK|cash_in|296214.00
KHATRI|2026-08-31|CASHBANK|cash_out|90.00
KHATRI|2026-08-31|CASHBANK|net_cash_movement|296124.00
KHATRI|2026-08-31|CASHBANK|bank_in|0.00
KHATRI|2026-08-31|CASHBANK|bank_out|0.00
KHATRI|2026-08-31|CASHBANK|net_bank_movement|0.00
KHATRI|2026-08-31|CASHBANK|expected_cash_formula|296124.00
KHATRI|2026-08-31|DETAILS|rows|631
KHATRI|2026-08-31|DETAILS|qty|851.00
KHATRI|2026-08-31|DETAILS|net|291330.00
